종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"100130","동국S&C","KOSDAQ","중견기업부","2910","-35","-1.19","2950","3020","2890","340310","999654495","166000415000","57143000"
"005160","동국산업","KOSDAQ","우량기업부","5820","-120","-2.02","5890","5930","5700","92832","540199780","316787774880","54244482"
"460850","동국씨엠","KOSPI",,"7600","-150","-1.94","7750","7820","7550","68435","521807580","227827758720","29898656"
"075970","동국알앤에스","KOSDAQ","중견기업부","2625","-50","-1.87","2650","2670","2605","52802","138823135","48300000000","18400000"
"460860","동국제강","KOSPI",,"8780","120","1.39","8710","8860","8640","157454","1382853900","434070148750","49608017"
"086450","동국제약","KOSDAQ GLOBAL","우량기업부","17400","-60","-0.34","17590","17590","17020","142384","2456705310","776271600000","44460000"
"001230","동국홀딩스","KOSPI",,"8080","10","0.12","8060","8120","8000","25602","206989090","257583912300","31800483"
"023450","동남합성","KOSPI",,"34750","250","0.72","33850","35200","33850","7244","251568250","121800000000","3500000"
"004140","동방","KOSPI",,"2850","-10","-0.35","2850","2875","2785","653495","1848521355","136239815440","47971766"
"099410","동방선기","KOSDAQ","중견기업부","2510","-35","-1.38","2545","2565","2500","11770","29564310","35070000000","14000000"
"007590","동방아그로","KOSPI",,"6180","-20","-0.32","6200","6250","6170","5349","33119830","84292801630","13617577"
"005960","동부건설","KOSPI",,"4720","-5","-0.11","4710","4745","4700","8736","41236205","108306748400","22946345"
"005965","동부건설우","KOSPI",,"22700","300","1.34","22400","22700","22400","60","1360800","5124116400","225732"
"026960","동서","KOSPI",,"18700","200","1.08","18720","18720","18360","60461","1118133720","1857411000000","99700000"
"002210","동성제약","KOSPI",,"4505","-30","-0.66","4545","4550","4455","64824","290662545","117584869850","26100970"
"102260","동성케미컬","KOSPI",,"4450","25","0.56","4395","4450","4375","89924","396942965","218386354560","49689728"
"033500","동성화인텍","KOSDAQ","우량기업부","12300","50","0.41","12280","12450","12110","143385","1752702080","366771511620","29989494"
"025950","동신건설","KOSDAQ","우량기업부","19980","-120","-0.60","20100","20100","19700","15990","316918060","167664000000","8400000"
"000640","동아쏘시오홀딩스","KOSPI",,"126200","200","0.16","124800","127000","124800","6542","825532100","801232820600","6348913"
"170900","동아에스티","KOSPI",,"73000","-1000","-1.35","73500","74500","72700","18090","1325019400","646743960000","8835300"
"088130","동아엘텍","KOSDAQ","중견기업부","7180","-40","-0.55","7250","7250","7060","6823","48506850","75920118560","10662938"
"028100","동아지질","KOSPI",,"13360","-20","-0.15","13370","13440","13190","17518","233737510","187743350560","14052646"
"282690","동아타이어","KOSPI",,"13200","-50","-0.38","13200","13390","13010","45320","598363310","179627836200","13733015"
"041930","동아화성","KOSDAQ","우량기업부","6710","50","0.75","6610","6760","6550","28402","189409260","106176000000","15800000"
"001520","동양","KOSPI",,"834","16","1.96","814","835","814","110711","91439987","199062508542","238684063"
"001527","동양2우B","KOSPI",,"9230","-40","-0.43","9260","9270","9200","907","8402740","2860434630","308569"
"084670","동양고속","KOSPI",,"9060","0","0.00","9060","9400","8990","667","6125990","26523412040","2895569"
"082640","동양생명","KOSPI",,"8610","-240","-2.71","8880","8920","8130","669781","5698368300","1387683831000","161358585"
"060380","동양에스텍","KOSDAQ","우량기업부","1710","12","0.71","1690","1712","1690","14795","25128931","33667300000","19700000"
"001525","동양우","KOSPI",,"4615","-45","-0.97","4650","4650","4615","402","1869265","2872449150","617731"
"079960","동양이엔피","KOSDAQ","우량기업부","19080","-220","-1.14","19290","19290","18900","17666","335673830","150126000000","7860000"
"008970","동양철관","KOSPI",,"950","-6","-0.63","956","963","932","1579949","1490020167","138526448803","146279249"
"228340","동양파일","KOSDAQ","우량기업부","2155","-10","-0.46","2150","2160","2105","5633","12064920","43000000000","20000000"
"092780","동양피스톤","KOSPI",,"6160","-150","-2.38","6200","6310","6160","14321","88728080","81907821200","13168460"
"088910","동우팜투테이블","KOSDAQ","우량기업부","2115","35","1.68","2075","2115","2060","17405","36240435","54505022040","25831764"
"094170","동운아나텍","KOSDAQ","벤처기업부","17970","-310","-1.70","18150","18180","17880","169893","3052198000","343209744000","19067208"
"049770","동원F&B","KOSPI",,"33350","50","0.15","33350","33350","32850","21499","711699850","643508927000","19295620"
"013120","동원개발","KOSDAQ","우량기업부","2715","0","0.00","2735","2745","2690","50120","136209450","246089951000","90808100"
"018500","동원금속","KOSPI",,"1470","-11","-0.74","1481","1490","1470","25880","38210105","69337565639","46754933"
"006040","동원산업","KOSPI",,"30700","550","1.82","30200","30900","30150","16116","491507800","1104071081750","36021895"
"030720","동원수산","KOSPI",,"6150","-110","-1.76","6250","6260","6130","14168","87504610","28713976850","4653805"
"014820","동원시스템즈","KOSPI",,"41200","50","0.12","41400","41450","40550","13958","572944950","1194440818400","28991282"
"014825","동원시스템즈우","KOSPI",,"22650","100","0.44","22500","22650","22450","45","1014400","5982114150","264111"
"111380","동인기연","KOSPI",,"18200","120","0.66","18260","18260","17840","17570","316876120","111713440000","6128000"
"163560","동일고무벨트","KOSPI",,"7840","10","0.13","7800","7890","7740","30322","237073750","109671000000","13900000"
"109860","동일금속","KOSDAQ","우량기업부","9150","-170","-1.82","9320","9320","9150","2367","21784500","83720000000","9100000"
"032960","동일기연","KOSDAQ","중견기업부","11530","180","1.59","11300","11530","11180","8750","98601430","45962304190","3986323"
"004890","동일산업","KOSPI",,"41750","0","0.00","41700","41800","41650","653","27207150","101131465500","2425215"
"002690","동일제강","KOSPI",,"1563","45","2.96","1502","1563","1502","15086","23027034","31465558000","20300360"
"023790","동일철강","KOSDAQ","관리종목(소속부없음)","1194","-6","-0.50","1200","1211","1188","15110","18164383","25134650010","20841335"
"005290","동진쎄미켐","KOSDAQ","우량기업부","31600","-150","-0.47","31750","31900","31350","172546","5442058600","1622127285700","51414494"
"025900","동화기업","KOSDAQ","중견기업부","11680","110","0.95","11580","11830","11410","78801","917697370","587981224550","50557285"
"000020","동화약품","KOSPI",,"8070","-60","-0.74","8100","8100","7990","39728","319674230","224569018800","27931470"
"000150","두산","KOSPI",,"146500","5300","3.75","141200","148100","138000","117109","16837841900","2424046594500","16523835"
"000157","두산2우B","KOSPI",,"80600","1300","1.64","78000","80600","77100","918","72084600","71978862800","893038"
"454910","두산로보틱스","KOSPI",,"68300","2800","4.27","64800","69200","64400","305257","20478605200","4427204634000","64819980"
"241560","두산밥캣","KOSPI",,"43750","2050","4.92","41900","43950","40600","1067321","45759231800","4370863637600","100249166"
"034020","두산에너빌리티","KOSPI",,"17860","430","2.47","17250","17870","17050","2766048","48429429350","11434016456100","640561146"
"000155","두산우","KOSPI",,"80000","1300","1.65","77800","81200","76500","17182","1346128000","319317313800","3996462"
"131970","두산테스나","KOSDAQ GLOBAL","우량기업부","32650","-50","-0.15","32650","32750","32000","77163","2497957800","555264379900","17006566"
"336260","두산퓨얼셀","KOSPI",,"18630","380","2.08","18250","18670","18090","139613","2578410990","1219493178120","65493726"
"33626K","두산퓨얼셀1우","KOSPI",,"6000","80","1.35","5890","6000","5840","7179","42303950","80185200000","13364200"
"33626L","두산퓨얼셀2우B","KOSPI",,"9610","20","0.21","9510","9620","9490","389","3727060","28668480000","2986300"
"016740","두올","KOSPI",,"3275","-35","-1.06","3315","3330","3260","12456","40853040","105659710600","32066680"
"073190","듀오백","KOSDAQ","중견기업부","2270","0","0.00","2270","2270","2235","5264","11855370","27107610600","11968040"
"176750","듀켐바이오","KONEX","일반기업부","13710","-260","-1.86","13930","13930","13500","13282","182215920","370515766200","27025220"
"030350","드래곤플라이","KOSDAQ","중견기업부","438","6","1.39","432","443","415","629549","271299263","30531148120","69388973"
"203650","드림시큐리티","KOSDAQ","우량기업부","3120","180","6.12","2965","3215","2950","3696983","11563825105","158396010020","50605754"
"223250","드림씨아이에스","KOSDAQ","벤처기업부","3705","15","0.41","3690","3730","3560","178129","648282365","88176495420","23799324"
"060570","드림어스컴퍼니","KOSDAQ","중견기업부","1969","-21","-1.06","1980","1983","1952","21573","42309777","148898877237","75621573"
"362990","드림인사이트","KOSDAQ","벤처기업부","1959","7","0.36","1952","1965","1946","25438","49614416","32861922744","16800574"
"192650","드림텍","KOSPI",,"9300","-100","-1.06","9320","9370","9150","152240","1405217390","637069348500","68872362"
"217620","디딤이앤에프","KOSDAQ","관리종목(소속부없음)","381","0","0.00","0","0","0","0","0","22001687010","57747210"
"016670","디모아","KOSDAQ","중견기업부","5670","50","0.89","5580","5670","5480","5642","31510970","27723756060","4941846"
"187870","디바이스이엔지","KOSDAQ","우량기업부","13420","280","2.13","13140","13430","12910","14743","194404130","94431292780","7036609"
"024090","디씨엠","KOSPI",,"12380","50","0.41","12490","12500","12330","10707","132659020","141930000000","11400000"
